2009-09-27,Sunday,12:48:15,M016,Meal_Preparation begin
2009-09-27,Sunday,12:55:41,M016,Meal_Preparation end
2009-09-27,Sunday,12:55:47,M015,Eating begin
2009-09-27,Sunday,13:02:24,M013,Eating end
2009-09-27,Sunday,13:20:03,M013,Eating begin
2009-09-27,Sunday,13:23:49,M013,Eating end
2009-09-27,Sunday,13:33:08,M013,Work_Table begin
2009-09-27,Sunday,13:33:35,M013,Work_Table end
2009-09-27,Sunday,13:37:11,M013,Work_Table begin
2009-09-27,Sunday,13:37:14,M013,Work_Table end
2009-09-27,Sunday,13:42:37,M013,Work_Table begin
2009-09-27,Sunday,13:46:11,M013,Work_Table end
2009-09-27,Sunday,13:49:12,M013,Work_Table begin
2009-09-27,Sunday,13:53:00,M013,Work_Table end
2009-09-27,Sunday,13:53:51,M027,Bathing begin
2009-09-27,Sunday,13:54:00,M027,Bathing end
2009-09-27,Sunday,13:56:38,M027,Bathing begin
2009-09-27,Sunday,13:58:37,M027,Bathing end
2009-09-27,Sunday,14:10:08,M013,Work_Table begin
2009-09-27,Sunday,14:13:11,M013,Work_Table end
2009-09-27,Sunday,14:14:40,M013,Work_Table begin
2009-09-27,Sunday,14:21:28,M013,Work_Table end
2009-09-27,Sunday,14:29:43,M013,Work_Table begin
2009-09-27,Sunday,14:31:06,M013,Work_Table end
2009-09-27,Sunday,14:35:14,M013,Work_Table begin
2009-09-27,Sunday,14:52:27,M013,Work_Table end
2009-09-27,Sunday,14:56:51,M010,Yoga begin
2009-09-27,Sunday,15:26:02,M010,Yoga end
2009-09-27,Sunday,15:51:48,M025,Personal_Hygiene begin
2009-09-27,Sunday,15:52:20,M025,Personal_Hygiene end
2009-09-27,Sunday,15:55:41,M005,Leave_Home begin
2009-09-27,Sunday,15:55:50,M004,Leave_Home end
2009-09-27,Sunday,16:17:08,M005,Enter_Home begin
2009-09-27,Sunday,16:17:14,M006,Enter_Home end
2009-09-27,Sunday,16:18:12,M026,Personal_Hygiene begin
2009-09-27,Sunday,16:19:26,M026,Personal_Hygiene end
2009-09-27,Sunday,16:20:47,M005,Leave_Home begin
2009-09-27,Sunday,16:20:57,M004,Leave_Home end
2009-09-27,Sunday,17:57:23,M005,Enter_Home begin
2009-09-27,Sunday,17:57:36,M004,Enter_Home end
2009-09-27,Sunday,17:59:04,M016,Meal_Preparation begin
2009-09-27,Sunday,18:13:18,M016,Meal_Preparation end
2009-09-27,Sunday,18:13:43,M026,Personal_Hygiene begin
2009-09-27,Sunday,18:14:28,M026,Personal_Hygiene end
2009-09-27,Sunday,19:09:50,M013,Eating begin
2009-09-27,Sunday,19:17:34,M013,Eating end
2009-09-27,Sunday,19:19:23,M012,Watch_TV begin
2009-09-27,Sunday,19:20:18,M012,Watch_TV end
2009-09-27,Sunday,19:27:47,M013,Work_Table begin
2009-09-27,Sunday,19:29:14,M013,Work_Table end
2009-09-27,Sunday,19:35:12,M013,Work_Table begin
2009-09-27,Sunday,19:36:44,M013,Work_Table end
2009-09-27,Sunday,19:36:47,M012,Watch_TV begin
2009-09-27,Sunday,19:37:58,M012,Watch_TV end
2009-09-27,Sunday,19:38:06,M013,Work_Table begin
2009-09-27,Sunday,19:38:56,M013,Work_Table end
2009-09-27,Sunday,19:40:27,M013,Work_Table begin
2009-09-27,Sunday,19:44:04,M013,Work_Table end
2009-09-27,Sunday,19:44:12,M002,Watch_TV begin
2009-09-27,Sunday,19:44:17,M012,Watch_TV end
2009-09-27,Sunday,19:44:17,M013,Work_Table begin
2009-09-27,Sunday,19:48:54,M013,Work_Table end
2009-09-27,Sunday,19:49:01,M012,Watch_TV begin
2009-09-27,Sunday,19:49:06,M012,Watch_TV end
2009-09-27,Sunday,19:49:07,M013,Work_Table begin
2009-09-27,Sunday,19:49:13,M013,Work_Table end
2009-09-27,Sunday,19:50:11,M007,Leave_Home begin
2009-09-27,Sunday,19:50:12,M008,Leave_Home end
2009-09-27,Sunday,20:26:06,M005,Enter_Home begin
2009-09-27,Sunday,20:26:07,M004,Enter_Home end
2009-09-27,Sunday,20:26:32,M013,Work_Table begin
2009-09-27,Sunday,20:26:44,M013,Work_Table end
2009-09-27,Sunday,20:29:15,M013,Work_Table begin
2009-09-27,Sunday,20:30:22,M013,Work_Table end
2009-09-27,Sunday,20:35:45,M013,Work_Table begin
2009-09-27,Sunday,20:35:51,M013,Work_Table end
2009-09-27,Sunday,20:41:59,M013,Work_Table begin
2009-09-27,Sunday,20:42:55,M013,Work_Table end
2009-09-27,Sunday,20:43:37,M013,Work_Table begin
2009-09-27,Sunday,20:43:56,M013,Work_Table end
2009-09-27,Sunday,20:48:15,M013,Work_Table begin
2009-09-27,Sunday,20:49:48,M013,Work_Table end
2009-09-27,Sunday,20:50:41,M016,Meal_Preparation begin
2009-09-27,Sunday,21:06:05,M016,Meal_Preparation end
2009-09-27,Sunday,21:11:00,M016,Meal_Preparation begin
2009-09-27,Sunday,21:23:21,M016,Meal_Preparation end
2009-09-27,Sunday,21:23:56,M016,Meal_Preparation begin
2009-09-27,Sunday,21:24:50,M016,Meal_Preparation end
2009-09-27,Sunday,21:25:22,M016,Meal_Preparation begin
2009-09-27,Sunday,21:34:15,M016,Meal_Preparation end
2009-09-27,Sunday,21:39:47,M016,Meal_Preparation begin
2009-09-27,Sunday,21:42:19,M016,Meal_Preparation end
2009-09-27,Sunday,21:43:45,M013,Work_Table begin
2009-09-27,Sunday,21:43:58,M013,Work_Table end
2009-09-27,Sunday,21:44:42,M013,Work_Table begin
2009-09-27,Sunday,22:25:46,M013,Work_Table end
2009-09-27,Sunday,22:27:19,M013,Work_Table begin
2009-09-27,Sunday,22:38:38,M013,Work_Table end
2009-09-27,Sunday,22:39:19,M013,Work_Table begin
2009-09-27,Sunday,22:39:42,M013,Work_Table end
2009-09-27,Sunday,22:40:29,M013,Work_Table begin
2009-09-27,Sunday,23:10:11,M013,Work_Table end
2009-09-27,Sunday,23:12:42,M013,Work_Table begin
2009-09-27,Sunday,23:13:54,M013,Work_Table end
2009-09-27,Sunday,23:14:00,M016,Meal_Preparation begin
2009-09-27,Sunday,23:20:35,M016,Meal_Preparation end
2009-09-27,Sunday,23:21:04,M016,Meal_Preparation begin
2009-09-27,Sunday,23:38:18,M016,Meal_Preparation end
2009-09-27,Sunday,23:38:45,M016,Meal_Preparation begin
2009-09-27,Sunday,23:39:04,M013,Work_Table begin
2009-09-27,Sunday,23:39:29,M016,Meal_Preparation end
2009-09-27,Sunday,23:39:51,M013,Work_Table end
2009-09-27,Sunday,23:40:01,M016,Meal_Preparation begin
2009-09-27,Sunday,23:40:38,M016,Meal_Preparation end
2009-09-27,Sunday,23:41:05,M016,Meal_Preparation begin
2009-09-27,Sunday,23:41:25,M016,Meal_Preparation end
2009-09-27,Sunday,23:42:58,M013,Work_Table begin
2009-09-27,Sunday,23:43:15,M013,Work_Table end
2009-09-27,Sunday,23:45:58,M026,Personal_Hygiene begin
2009-09-27,Sunday,23:47:58,M025,Personal_Hygiene end
2009-09-27,Sunday,23:48:16,M013,Work_Table begin
2009-09-27,Sunday,23:50:27,M013,Work_Table end
2009-09-27,Sunday,23:50:38,M027,Personal_Hygiene begin
2009-09-27,Sunday,23:50:53,M013,Work_Table begin
2009-09-27,Sunday,23:51:06,M013,Work_Table end
2009-09-27,Sunday,23:51:33,M026,Personal_Hygiene end
2009-09-27,Sunday,23:52:01,M013,Work_Table begin
2009-09-27,Sunday,23:52:17,M013,Work_Table end
2009-09-27,Sunday,23:52:42,M013,Work_Table begin
2009-09-27,Sunday,23:53:39,M013,Work_Table end
2009-09-27,Sunday,23:54:30,M013,Work_Table begin
2009-09-27,Sunday,23:55:33,M013,Work_Table end
2009-09-27,Sunday,23:59:47,M013,Work_Table begin
2009-09-28,Monday,0:00:21,M013,Work_Table end
2009-09-28,Monday,0:02:47,M026,Personal_Hygiene begin
2009-09-28,Monday,0:06:14,M026,Personal_Hygiene end
2009-09-28,Monday,0:06:52,M030,R2_Sleeping_in_Bed begin
2009-09-28,Monday,0:30:31,M019,R1_Sleeping_in_Bed begin
2009-09-28,Monday,1:11:32,M020,Bed_Toilet_Transition begin
2009-09-28,Monday,1:12:18,M020,Bed_Toilet_Transition end
2009-09-28,Monday,1:27:25,M020,Bed_Toilet_Transition begin
2009-09-28,Monday,1:30:48,M020,Bed_Toilet_Transition end
2009-09-28,Monday,3:18:48,M020,Bed_Toilet_Transition begin
2009-09-28,Monday,3:19:46,M020,Bed_Toilet_Transition end
2009-09-28,Monday,5:41:58,M020,Bed_Toilet_Transition begin
2009-09-28,Monday,5:42:46,M020,Bed_Toilet_Transition end
2009-09-28,Monday,7:45:08,M017,Bed_Toilet_Transition begin
2009-09-28,Monday,7:46:14,M017,Bed_Toilet_Transition end
2009-09-28,Monday,8:00:08,M030,R2_Sleeping_in_Bed end
2009-09-28,Monday,8:13:02,M019,R1_Sleeping_in_Bed end
2009-09-28,Monday,8:13:52,M026,Personal_Hygiene begin
2009-09-28,Monday,8:16:05,M027,Personal_Hygiene end
2009-09-28,Monday,8:17:23,M003,Meal_Preparation begin
2009-09-28,Monday,8:18:02,M027,Personal_Hygiene begin
2009-09-28,Monday,8:18:10,M027,Personal_Hygiene end
2009-09-28,Monday,8:19:14,M027,Personal_Hygiene begin
2009-09-28,Monday,8:20:45,M027,Personal_Hygiene end
2009-09-28,Monday,8:21:04,M013,Meal_Preparation end
2009-09-28,Monday,8:22:55,M027,Personal_Hygiene begin
2009-09-28,Monday,8:24:02,M026,Personal_Hygiene end
2009-09-28,Monday,8:24:59,M003,Eating begin
2009-09-28,Monday,8:28:06,M003,Eating end
2009-09-28,Monday,8:34:09,M010,Leave_Home begin
2009-09-28,Monday,8:36:09,M010,Leave_Home end
2009-09-29,Tuesday,0:14:47,M030,R2_Sleeping_in_Bed begin
2009-09-29,Tuesday,5:19:23,M026,Bed_Toilet_Transition begin
2009-09-29,Tuesday,5:20:13,M026,Bed_Toilet_Transition end
2009-09-29,Tuesday,5:20:45,M025,Bed_Toilet_Transition begin
2009-09-29,Tuesday,5:21:53,M026,Bed_Toilet_Transition end
2009-09-29,Tuesday,8:11:18,M030,R2_Sleeping_in_Bed end
2009-09-29,Tuesday,8:17:24,M016,Meal_Preparation begin
2009-09-29,Tuesday,8:18:48,M025,Personal_Hygiene begin
2009-09-29,Tuesday,8:19:02,M027,Personal_Hygiene end
2009-09-29,Tuesday,8:20:01,M003,Meal_Preparation end
2009-09-29,Tuesday,8:20:20,M027,Bathing begin
2009-09-29,Tuesday,8:24:52,M027,Bathing end
2009-09-29,Tuesday,8:25:58,M027,Bathing begin
2009-09-29,Tuesday,8:26:25,M027,Bathing end
2009-09-29,Tuesday,8:30:02,M012,Eating begin
2009-09-29,Tuesday,8:35:21,M013,Eating end
2009-09-29,Tuesday,8:36:08,M002,Leave_Home begin
2009-09-29,Tuesday,8:36:12,M009,Leave_Home end
2009-09-29,Tuesday,11:03:23,M002,Enter_Home begin
2009-09-29,Tuesday,11:03:34,M002,Enter_Home end
2009-09-29,Tuesday,11:15:54,M026,Personal_Hygiene begin
2009-09-29,Tuesday,11:43:40,M026,Personal_Hygiene end
2009-09-29,Tuesday,12:03:18,M016,Meal_Preparation begin
2009-09-29,Tuesday,12:07:08,M016,Meal_Preparation end
2009-09-29,Tuesday,12:18:27,M016,Meal_Preparation begin
2009-09-29,Tuesday,12:22:59,M016,Meal_Preparation end
2009-09-29,Tuesday,12:49:57,M013,Eating begin
2009-09-29,Tuesday,13:01:13,M013,Eating end
2009-09-29,Tuesday,13:02:05,M007,Yoga begin
2009-09-29,Tuesday,13:57:08,M007,Yoga end
2009-09-29,Tuesday,14:29:55,M016,Meal_Preparation begin
2009-09-29,Tuesday,14:39:45,M016,Meal_Preparation end
2009-09-29,Tuesday,14:41:26,M026,Personal_Hygiene begin
2009-09-29,Tuesday,14:42:08,M026,Personal_Hygiene end
2009-09-29,Tuesday,14:44:32,M014,Work_Table begin
2009-09-29,Tuesday,14:50:06,M014,Work_Table end
2009-09-29,Tuesday,14:50:27,M026,Personal_Hygiene begin
2009-09-29,Tuesday,14:50:28,M027,Bathing begin
2009-09-29,Tuesday,14:58:27,M027,Bathing end
2009-09-29,Tuesday,14:58:37,M024,Personal_Hygiene end
2009-09-29,Tuesday,15:05:23,M027,Personal_Hygiene begin
2009-09-29,Tuesday,15:12:12,M026,Personal_Hygiene end
2009-09-29,Tuesday,15:12:36,M027,Bathing begin
2009-09-29,Tuesday,15:33:17,M027,Bathing end
2009-09-29,Tuesday,16:13:39,M002,Leave_Home begin
2009-09-29,Tuesday,16:13:41,M008,Leave_Home end
2009-09-29,Tuesday,18:12:10,M010,Enter_Home begin
2009-09-29,Tuesday,18:12:12,M002,Enter_Home end
2009-09-29,Tuesday,18:16:26,M016,Meal_Preparation begin
2009-09-29,Tuesday,19:03:15,M016,Meal_Preparation end
2009-09-29,Tuesday,19:03:42,M014,Eating begin
2009-09-29,Tuesday,19:08:33,M014,Eating end
2009-09-29,Tuesday,19:09:09,M014,Eating begin
2009-09-29,Tuesday,19:40:27,M014,Eating end
2009-09-29,Tuesday,19:43:49,M013,Work_Table begin
2009-09-29,Tuesday,19:58:33,M013,Work_Table end
2009-09-29,Tuesday,19:59:57,M013,Work_Table begin
2009-09-29,Tuesday,20:04:52,M013,Work_Table end
2009-09-29,Tuesday,20:09:39,M013,Work_Table begin
2009-09-29,Tuesday,20:13:28,M013,Work_Table end
2009-09-29,Tuesday,20:14:31,M013,Work_Table begin
2009-09-29,Tuesday,20:15:51,M013,Work_Table end
2009-09-29,Tuesday,20:16:58,M013,Work_Table begin
2009-09-29,Tuesday,20:18:13,M013,Work_Table end
2009-09-29,Tuesday,20:32:17,M027,Bathing begin
2009-09-29,Tuesday,20:33:22,M027,Bathing end
2009-09-29,Tuesday,20:33:44,M027,Bathing begin
2009-09-29,Tuesday,20:34:23,M027,Bathing end
2009-09-29,Tuesday,20:35:12,M027,Bathing begin
2009-09-29,Tuesday,20:36:37,M027,Bathing end
2009-09-29,Tuesday,20:39:29,M027,Bathing begin
2009-09-29,Tuesday,20:47:11,M027,Bathing end
2009-09-29,Tuesday,20:48:59,M025,Personal_Hygiene begin
2009-09-29,Tuesday,20:49:18,M025,Personal_Hygiene end
2009-09-29,Tuesday,20:52:33,M025,Personal_Hygiene begin
2009-09-29,Tuesday,20:52:54,M025,Personal_Hygiene end
2009-09-29,Tuesday,20:59:36,M026,Personal_Hygiene begin
2009-09-29,Tuesday,21:00:33,M026,Personal_Hygiene end
2009-09-29,Tuesday,21:02:25,M013,Work_Table begin
2009-09-29,Tuesday,21:03:45,M013,Work_Table end
2009-09-29,Tuesday,21:06:15,M013,Work_Table begin
2009-09-29,Tuesday,21:06:56,M013,Work_Table end
2009-09-29,Tuesday,21:14:35,M002,Leave_Home begin
2009-09-29,Tuesday,21:14:37,M009,Leave_Home end
2009-09-29,Tuesday,21:46:38,M008,Enter_Home begin
2009-09-29,Tuesday,21:46:46,M009,Enter_Home end
2009-09-29,Tuesday,21:47:34,M013,Work_Table begin
2009-09-29,Tuesday,21:48:38,M013,Work_Table end
2009-09-29,Tuesday,22:27:29,M013,Work_Table begin
2009-09-29,Tuesday,22:27:41,M021,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:28:01,M021,Work_Bedroom_2 end
2009-09-29,Tuesday,22:28:06,M013,Work_Table end
2009-09-29,Tuesday,22:28:10,M021,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:28:16,M021,Work_Bedroom_2 end
2009-09-29,Tuesday,22:28:36,M021,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:29:03,M021,Work_Bedroom_2 end
2009-09-29,Tuesday,22:29:50,M022,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:30:51,M022,Work_Bedroom_2 end
2009-09-29,Tuesday,22:31:05,M022,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:33:28,M022,Work_Bedroom_2 end
2009-09-29,Tuesday,22:35:32,M022,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:36:00,M022,Work_Bedroom_2 end
2009-09-29,Tuesday,22:36:03,M026,Personal_Hygiene begin
2009-09-29,Tuesday,22:37:15,M022,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:38:59,M026,Personal_Hygiene end
2009-09-29,Tuesday,22:39:21,M022,Work_Bedroom_2 end
2009-09-29,Tuesday,22:40:33,M022,Work_Bedroom_2 begin
2009-09-29,Tuesday,22:40:51,M020,Work_Bedroom_2 end
2009-09-29,Tuesday,22:41:39,M020,Work_Bedroom_2 begin
2009-09-29,Tuesday,23:00:14,M018,Work_Bedroom_2 end
2009-09-29,Tuesday,23:20:57,M030,R1_Sleeping_in_Bed begin
2009-09-29,Tuesday,23:21:15,M026,Personal_Hygiene begin
2009-09-29,Tuesday,23:21:39,M026,Personal_Hygiene end
2009-09-29,Tuesday,23:27:21,M030,R2_Sleeping_in_Bed begin
2009-09-30,Wednesday,2:14:59,M026,Bed_Toilet_Transition begin
2009-09-30,Wednesday,2:15:49,M026,Bed_Toilet_Transition end
2009-09-30,Wednesday,7:18:13,M030,R1_Sleeping_in_Bed end
2009-09-30,Wednesday,7:18:35,M026,Personal_Hygiene begin
2009-09-30,Wednesday,7:19:31,M026,Personal_Hygiene end
